id,rating,cleaned_review,label,is_suggestion
4024,1,simple wifi,negative,0
4025,1,worldlink used best isp customer 5 years facing worst experience ever slow internet constant disconnections installing 5g router myworldlink app also working asking us switch isp,negative,0
4026,5,good,positive,0
4027,1,call csd 10 times shifting location receive response waiting reinstallation since 2 months without positive outcome regular customer since past 3 yrs,negative,0
4028,5,excellent,positive,0
4029,1,disgusting service surkhet branch,negative,0
4030,5,good,positive,0
4032,1,app opening nothing showing could device fixed,negative,1
4033,5,enticing,positive,0
4034,1,biggest mistake ever sab vanda worst service ho im tired calling customer care creating tickets 3 week internet issue deactivating service thank wordlink,negative,0
4035,5,good,positive,0
4036,5,nice,positive,0
4037,1,worst service ever nepal banned nepal service haulted period come new techs reach claim give costumers also hire healthy workers genuinely try solve costumers issues rather taunting,negative,1
4038,1,app doesnt even open gets stuck start,negative,0
4039,1,worst internet ever,negative,0
4040,1,hi worst app usually deletes name mac filter difficult recognize device mac id update soon,negative,1
4041,1,worst experience support make many calls one supported u help ur clent time required u loose faith,negative,0
4042,1,changing password working well trash isp,negative,0
4043,1,goo ho yo goo ho pubg 60 ping kahile aayena regular ping 100 goo vanekai worldlink,negative,0
4044,4,hahahaha,positive,0
4045,1,application opening,negative,0
4046,1,k ho muji call garnai patney muji muji muji vnana maan xiana tara control vayena muji worldlink,negative,0
4047,1,worst management,negative,0
4048,2,working customer attraction working night time day time also,negative,0
4049,1,bad,negative,0
4050,3,network strong used,neutral,0
4051,1,poor,negative,0
4052,3,wow,neutral,0
4053,1,app takes much time load many features like black listingwhite listing device filtration doesnt work,negative,0
4054,5,excellent connection,positive,0
4055,1,worst app ever really frustrating use useless,negative,0
4056,1,worst isp worst service dont use service u regret,negative,0
4057,1,im regret im choose worldlink,negative,0
4058,5,nice fast internet service,positive,0
4059,3,good,neutral,0
4060,1,fed service response wan na go legal action,negative,0
4061,1,fuing mad,negative,0
4062,3,sapai thik ho game khelda ping kaam aune k,neutral,0
4063,5,good network,positive,0
4064,1,dont even bother installing useless trash,negative,0
4065,5,speeach less,positive,0
4066,1,slow n connection problem poor user,negative,1
4067,1,good,negative,0
4068,1,worst ner ever plz dont use net,negative,0
4069,1,customer service afno option rakhna milne ni rakhnus app banako rey app bata nai lekherw report garna na milne chimeki ko nai wifi fst xa yo bhanda,negative,0
4070,1,poor,negative,0
4071,4,myworldlink help issuing tickets always get response worldlink cant view internate usages datarecords,positive,0
4072,1,good,negative,0
4073,5,good app use,positive,0
4074,1,slow,negative,0
4075,4,internet speed much better providers,positive,0
4076,5,im new user dont know,positive,0
4077,1,useless always slow app 0,negative,0
4078,1,wrost net ever seen experience 0 rating,negative,0
4079,5,one best isp nepal service really nice keep,positive,0
4080,5,nice,positive,0
4081,2,usage data doesnt shownot good app,negative,0
4082,4,good,positive,0
4083,1,disgusting network seen till date ask experience suggest dont join worldlink,negative,1
4084,1,worst net internet sped slow,negative,0
4085,1,tried restart router hundred times didnt work cant fix delete option,negative,1
4086,5,sarojmahato,positive,0
4087,3,good use gives good bandwidth,neutral,0
4088,4,good experiencecan monitor devices lot features,positive,0
4089,5,superb,positive,0
4090,1,net slow working hours,negative,0
4091,1,please dont take worldlink internet services worst customer support services using past 7 years going dont think taking service please dont waste money time,negative,1
4092,1,good,negative,0
4093,1,internet slow upload,negative,0
4094,1,stop sending stupid ads notification,negative,0
4095,1,milne vaye negative star dinthye wrost net ever,negative,0
4096,1,slow net nothing says faster,negative,0
4097,5,like wifi,positive,0
4098,2,poor service,negative,0
4099,1,lado jasto net machikney randikoban haru yetropaisakhanxa randi net dinxa chikney machikney lado kha randikoban world link,negative,0
4100,1,machikney worldlink net tw ramro day randi ko baan haru,negative,0
4101,1,bastd worldlink would cut connection expiressee similar response side,negative,0
4102,1,bekar net xali rhexxa,negative,0
4103,5,give 1 month free wifi,positive,0
4104,5,nice,positive,0
4105,5,nice jobtremendush job,positive,0
4106,1,slow net even cant open app irritating really want punch face broke nose change slogan xitoo vanekai worldlink dhilo vanekai worldlink want money right time cant provide good network bad service even dont recive ph call idiot guys recommed choose network,negative,1
4107,2,strict fair use policy customer also limitation push notification worldink worldlink also intentionally slow internet due date 10 days,negative,1
4108,1,world link good use,negative,0
4109,5,good,positive,0
4110,4,good,positive,0
4111,5,please update fup section doesnt show daily usage,positive,1
4112,5,excellent features,positive,0
4113,3,sure experience new,neutral,0
4114,1,worse app properly working,negative,0
4115,5,excellent,positive,0
4116,1,aalu jasto worldlink wifi yesto pani hunxa router change garna ni paisa lagxare 2850 ani paxi router pani firta lagnere xutauda chor worldlink laj lagdaina,negative,0
4118,1,good net worldlink poor signal,negative,0
4119,1,app doesnot opens download,negative,0
4120,1,doesnt open,negative,0
4121,1,gu jasto net,negative,0
4122,1,full glitches never show proper internet speed test yeah improvent network,negative,1
4123,1,services late,negative,0
4124,5,nice,positive,0
4125,1,worldlink worst net really sucks nowadays pretty good back really trash,negative,0
4126,1,app doesnot open,negative,0
4127,5,shirsti bhujel world link,positive,0
4128,1,bakwas,negative,0
4129,5,good,positive,0
4130,1,net slow even wifi speed is40mbps never works main point internet slow worldlink app also doesnt work,negative,0
4131,1,need better isp,negative,1
4132,1,poor response,negative,0
4133,5,amazing,positive,0
4135,1,pay 60mbs got 5 10 mbs download speed 20 400kbs,negative,0
4136,5,im much satisfied app solves problems one way,positive,1
4137,5,good quality net work,positive,0
4138,5,perfect service,positive,0
4139,1,ohh delete comments also,negative,0
4140,1,app doesnt work,negative,0
4141,1,world link,negative,0
4142,5,exelent service,positive,0
4143,3,nice,neutral,0
4144,1,dhilo bhaneko nai worldlink,negative,0
4145,1,poor service late service deliveryspeed seen advertisement youtube good games others,negative,0
4146,5,nice,positive,0
4147,5,love app easy use also,positive,0
4148,1,let change password view connected devices mac filter call giving control app cover letting us router access cant login router page configure advance features like port forwarding ip filtering changing router channel many would recommend new user choose isp want feature,negative,0
4149,3,thikai xa,neutral,0
4150,5,open app,positive,0
4151,5,thank world link best enternet service nepal,positive,0
4152,1,khatam ko ne khatam yar yeo worldlink ta mailea ghar purano user ho naya jodna atea ko wota bata call ayeo marketing bata mailea refer gare halum ke pachi bhane ko pachi garda ne huncha bhaneo mailea yeo mero id ho yesma refer gare ne bhane kai chaina pachi garda ne huncha bahne last mailea refer paina yesto muji refer refer bhane ra na chamakao muji manchea lye na bekar jode ko staff ko galte lea garda mailea dukha payea aba time pugos deposit nekale ra vionet jodchu koilye ne na jod b,negative,0
4153,2,app doesnt open wanted change password world link app doesnt open long time uninstall reinstall every single time,negative,0
4154,1,cant sign log frustrating,negative,0
4155,1,features like safe net customer attraction purpose working gave one star isp clever dont give exact speed worst connection facing issue 45 months context nepal every time need hit foreign server every browsing need better international speed however dont provide recommend new users another isp choice,negative,1
4156,5,great app secure safe ur internet connection,positive,0
4157,5,halka bela bela ping high khanxa aru sab tik xa,positive,0
4158,5,xito nai worldlink,positive,0
4159,5,give five star worldlink fastest internet personal experience,positive,0
4160,1,working properly worst app ever used,negative,0
4161,5,mind blowing,positive,0
4162,1,bad,negative,0
4163,5,excellent,positive,0
4164,3,doesnt show internet usage,neutral,0
4165,5,good working,positive,0
4166,1,app open ages able login via app,negative,0
4167,5,good,positive,0
4168,2,way stop sales pitches dont want messages popping often 2 message stop everyone includes ways turn notifications,negative,0
4169,1,app gets logged automatically happens time,negative,0
4170,1,whats happening world link though upgraded 20 80 mbps internet still working slow,negative,0
4171,3,internet alright control net fluctuation better service provide channels like ten sports star sports aaj tak bbc many channels nettv nettv app get 5 stars,neutral,1
4172,1,wrost,negative,0
4173,1,badnet also app also,negative,0
4174,1,badbetter use vianet,negative,0
4175,5,excellent helpful,positive,0
4176,5,think good appit shows details wifi,positive,0
4177,1,app khuldaina,negative,0
4178,1,slow vanekai worldlink ho,negative,0
4179,1,xito vanekai world link slogan doesnt suitable world link kabadi net yo vanda ta adsl nai ramro xa,negative,0
4180,1,3rd class net muji haru paisa chai mahango khate haru net chai gu jasto dinxan,negative,0
4181,5,good,positive,0
4182,5,awesome,positive,0
4183,1,opps worldlink app opening visit office small matter pls fix bugs,negative,1
4184,1,slow think 1 mahina maa 10 din tw kaile net ja chaldena ki nai vani slow ja hunxa hola hope understand please solve problem soon possible data kholera review dina parni vaisakyo situation pani,negative,1
4185,1,even logging,negative,0
4186,3,cant disable band steering,neutral,0
4187,1,give pin code plz,negative,0
4188,1,dont known 25 mbps net runs 5mbps username deuti_s,negative,0
4189,5,love good app,positive,0
