review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
useless isp context nepal,useless isp context nepal,NEGATIVE,1.0,False,
good app,good app,POSITIVE,1.0,False,
yesto hawa jasto website kai na chalne,yesto hawa jasto website kai na chalne,NEGATIVE,0.969,False,
worse using,worse using,NEGATIVE,1.0,False,
poor customer service bad employee acquisition,poor customer service bad employee acquisition,NEGATIVE,1.0,False,
poor,poor,NEGATIVE,1.0,False,
useful,useful,POSITIVE,1.0,False,
poor network connection connection suddenly goes service app also slow cant proper connection login important pages website,poor network connection connection suddenly goes service app also slow cant proper connection login important pages website,NEGATIVE,1.0,False,
worst service management expired net date,worst service management expired net date,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
worst service ticket haleko 3 din bhayo ajhai banauna aako xaina,worst service ticket haleko 3 din bhayo ajhai banauna aako xaina,NEGATIVE,1.0,False,
bad network,bad network,NEGATIVE,1.0,False,
average,average,POSITIVE,0.722,False,
work less wifi even good 2 mobile red ping,work less wifi even good 2 mobile red ping,NEGATIVE,0.999,False,
internet speed slow office hours morning evening peak hours better using mobile data experience customer great wlink staff behavior good internet speed,internet speed slow office hours morning evening peak hours better using mobile data experience customer great wlink staff behavior good internet speed,POSITIVE,0.963,False,
well finally got wifi issue internet nowthanks worldlink,well finally got wifi issue internet nowthanks worldlink,NEGATIVE,0.974,False,
app band minister,app band minister,NEGATIVE,0.839,False,
worst app ever,worst app ever,NEGATIVE,1.0,False,
app becomes slow sometimes,app becomes slow sometimes,NEGATIVE,0.999,False,
slow net,slow net,NEGATIVE,1.0,False,
bad wifi network,bad wifi network,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
cant even open app change password,cant even open app change password,NEGATIVE,0.994,False,
smooth speed nice,smooth speed nice,POSITIVE,1.0,False,
yesto khatey net chalaudina last mungoo,yesto khatey net chalaudina last mungoo,NEGATIVE,0.961,False,
nice app use worldlink service,nice app use worldlink service,POSITIVE,0.996,False,
one poorest services ever nepal,one poorest services ever nepal,NEGATIVE,0.999,False,
worse,worse,NEGATIVE,1.0,False,
really dissatisfied app services packages services providing goodbut satisfied gave us second hand router router provided us internet 2meter range well decided put 5g router said keep 5g router minimum package 80mbps 1000month 23 devices connect 20mbps enough us pay 1000 per month began expensive,really dissatisfied app services packages services providing goodbut satisfied gave us second hand router router provided us internet 2meter range well decided put 5g router said keep 5g router minimum package 80mbps 1000month 23 devices connect 20mbps enough us pay 1000 per month began expensive,NEGATIVE,0.998,False,
excellent,excellent,POSITIVE,1.0,False,
chrrrrrrratara,chrrrrrrratara,NEGATIVE,0.942,False,
useful rural area mode payment quietly difficult yearly payment methods company made payment methods via khalti others related bank accounts intervals every months choice customers designation costumers pay payments monthly twice,useful rural area mode payment quietly difficult yearly payment methods company made payment methods via khalti others related bank accounts intervals every months choice customers designation costumers pay payments monthly twice,NEGATIVE,0.974,False,
one worst service given world link gon na change service validation going expire worst service even know manage anything automatically change everything without user permission even notifying,one worst service given world link gon na change service validation going expire worst service even know manage anything automatically change everything without user permission even notifying,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
useful app thanks world link,useful app thanks world link,POSITIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good internet provide worst net,good internet provide worst net,NEGATIVE,0.954,False,
good,good,POSITIVE,1.0,False,
worst app device filtering feature totally useless couldnot blacklist devices whenever try something went wrong pop ups cant provide full access customer app give access router disgusting app,worst app device filtering feature totally useless couldnot blacklist devices whenever try something went wrong pop ups cant provide full access customer app give access router disgusting app,NEGATIVE,1.0,False,
cant use safe net problem app,cant use safe net problem app,NEGATIVE,0.995,False,
time app freezes splash screen worthless app theres option give negative rating would happy rate negative,time app freezes splash screen worthless app theres option give negative rating would happy rate negative,NEGATIVE,1.0,False,
app really usefull world link user change password easily blocklist whitelist service app thank,app really usefull world link user change password easily blocklist whitelist service app thank,NEGATIVE,0.848,False,
app even open made annoy people update trash like 3 times month still dogshit,app even open made annoy people update trash like 3 times month still dogshit,NEGATIVE,0.997,False,
good,good,POSITIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
reliable internet prompt service,reliable internet prompt service,POSITIVE,0.999,False,
internet service bad couple days good days worst internet doesnot works properly want give 0 rating,internet service bad couple days good days worst internet doesnot works properly want give 0 rating,NEGATIVE,0.999,False,
worst apps internet,worst apps internet,NEGATIVE,1.0,False,
trash app trying open app since 15 hrs opening leaving frustrating piece trash,trash app trying open app since 15 hrs opening leaving frustrating piece trash,NEGATIVE,1.0,False,
good aap,good aap,POSITIVE,1.0,False,
slow internet time time mark agreed speed againt payment,slow internet time time mark agreed speed againt payment,NEGATIVE,0.995,False,
worst app face daily whenever blacklist whitelist remove lists says error thing hours keep 2 password two ssid change wifi security type aint blocks qr password share dont know app made thing makes think leave worldlink,worst app face daily whenever blacklist whitelist remove lists says error thing hours keep 2 password two ssid change wifi security type aint blocks qr password share dont know app made thing makes think leave worldlink,NEGATIVE,1.0,False,
bad,bad,NEGATIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
poor service,poor service,NEGATIVE,1.0,False,
login says oos something wrong request pin login,login says oos something wrong request pin login,NEGATIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
nice internet going slow nowadays,nice internet going slow nowadays,NEGATIVE,0.957,False,
dont go choose different options expensive services provider reported problems numerous time still internet freaking slow everyntime dont go worldlink worth,dont go choose different options expensive services provider reported problems numerous time still internet freaking slow everyntime dont go worldlink worth,NEGATIVE,0.999,False,
trying login app sending verification code saying oops something went wrong,trying login app sending verification code saying oops something went wrong,NEGATIVE,1.0,False,
worst app ever use,worst app ever use,NEGATIVE,1.0,False,
slow service,slow service,NEGATIVE,1.0,False,
worst internet provider somitime app open,worst internet provider somitime app open,NEGATIVE,1.0,False,
awesome,awesome,POSITIVE,1.0,False,
good working,good working,POSITIVE,1.0,False,
worst worst,worst worst,NEGATIVE,1.0,False,
appl isslow,appl isslow,NEGATIVE,0.947,False,
worst internet ever used worst service want live happy never dare think world link charges double price competetior comes speed compare even 1 mbps subscription 200mbps use ntc internet happy life,worst internet ever used worst service want live happy never dare think world link charges double price competetior comes speed compare even 1 mbps subscription 200mbps use ntc internet happy life,NEGATIVE,0.999,False,
outstanding service,outstanding service,POSITIVE,1.0,False,
latop click option show oops something wrong,latop click option show oops something wrong,NEGATIVE,1.0,False,
world ko sabai vanda kabadi net,world ko sabai vanda kabadi net,POSITIVE,0.941,False,
worst,worst,NEGATIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
app like internet worst net ever,app like internet worst net ever,NEGATIVE,1.0,False,
worldlink worst net ever nepals wifi society today done 56 complains net performing even said done changes nah changes old lag experience low upload speed wonder u guys would go bankrupt 2023,worldlink worst net ever nepals wifi society today done 56 complains net performing even said done changes nah changes old lag experience low upload speed wonder u guys would go bankrupt 2023,NEGATIVE,0.999,False,
worst net nepal,worst net nepal,NEGATIVE,1.0,False,
worldlink worst company wifi also much slow,worldlink worst company wifi also much slow,NEGATIVE,1.0,False,
worst among found nepal cant believe one came even complaining paly online games lot ping issue recommend one use world link worst one nepal,worst among found nepal cant believe one came even complaining paly online games lot ping issue recommend one use world link worst one nepal,NEGATIVE,1.0,False,
overall app experiance poor software optimization good slowlots bugs lastly apps sucks also internet speed,overall app experiance poor software optimization good slowlots bugs lastly apps sucks also internet speed,NEGATIVE,1.0,False,
im rating 4 stars sometime done payment isnt working properly didnt gives us internet access whole day smtm 2 days wise facilities farther better networking sites,im rating 4 stars sometime done payment isnt working properly didnt gives us internet access whole day smtm 2 days wise facilities farther better networking sites,NEGATIVE,0.999,False,
nice service liked much thanks,nice service liked much thanks,POSITIVE,1.0,False,
awesome,awesome,POSITIVE,1.0,False,
internet service worst ever experienced,internet service worst ever experienced,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
thank,thank,POSITIVE,1.0,False,
good net,good net,POSITIVE,1.0,False,
bad service,bad service,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
worse isp customer service even worse,worse isp customer service even worse,NEGATIVE,1.0,False,
bad,bad,NEGATIVE,1.0,False,
worldlink ko net le teskai app khuldai na k ho,worldlink ko net le teskai app khuldai na k ho,NEGATIVE,0.949,False,
lots bugs,lots bugs,NEGATIVE,0.997,False,
lado jastai net muji lastai slow,lado jastai net muji lastai slow,NEGATIVE,1.0,False,
randi ko xora net slow hune pani hunxa ni mero lado kasto net xa,randi ko xora net slow hune pani hunxa ni mero lado kasto net xa,NEGATIVE,0.993,False,
option zero star would like give zero star service,option zero star would like give zero star service,NEGATIVE,0.998,False,
nice app,nice app,POSITIVE,1.0,False,
network world slowest network,network world slowest network,NEGATIVE,0.999,False,
downloaded apps playstore using app net work properly playing games watching multimedia apps internet doesnt work properly,downloaded apps playstore using app net work properly playing games watching multimedia apps internet doesnt work properly,NEGATIVE,1.0,False,
excellent service,excellent service,POSITIVE,1.0,False,
like old gold worldlink,like old gold worldlink,POSITIVE,0.993,False,
internet fluctuating much,internet fluctuating much,NEGATIVE,0.998,False,
never complain since 4 year service due non disturbance,never complain since 4 year service due non disturbance,POSITIVE,0.997,False,
good,good,POSITIVE,1.0,False,
better option affordable price rip slogan,better option affordable price rip slogan,NEGATIVE,0.973,False,
pathetic experience,pathetic experience,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
change password worldlink apps,change password worldlink apps,NEGATIVE,0.898,False,
good,good,POSITIVE,1.0,False,
nice appp,nice appp,POSITIVE,1.0,False,
one worst network nepal,one worst network nepal,NEGATIVE,1.0,False,
goood,goood,NEGATIVE,0.994,False,
good,good,POSITIVE,1.0,False,
app lack slow,app lack slow,NEGATIVE,0.997,False,
