review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
randi ko choro ra choro haru developer chimney muji k torpe app banako internet usage aaile samma fix gareko chaina sab ramro developers bidesh gayeko natija ho yo,randi ko choro ra choro haru developer chimney muji k torpe app banako internet usage aaile samma fix gareko chaina sab ramro developers bidesh gayeko natija ho yo,NEGATIVE,0.997,True,randi ko choro ra choro haru developer chimney muji k torpe app banako internet usage aaile samma fix gareko chaina sab ramro developers bidesh gayeko natija ho yo
good show mobile name along ip address blocked list please,good show mobile name along ip address blocked list please,NEGATIVE,0.995,True,good show mobile name along ip address blocked list please
app improving,app improving,POSITIVE,0.998,True,
poor app always failed communicate device need internet open app useless app slow,poor app always failed communicate device need internet open app useless app slow,NEGATIVE,1.0,True,
havent able open app since last update tech team seriously need improve capacity even star rate,havent able open app since last update tech team seriously need improve capacity even star rate,NEGATIVE,0.999,True,havent able open app since last update tech team seriously need improve capacity even star rate
today 17th march see data usage 1st march cant see last 7 days data usagewlink must fix,today 17th march see data usage 1st march cant see last 7 days data usagewlink must fix,NEGATIVE,0.995,True,today 17th march see data usage 1st march cant see last 7 days data usagewlink must fix
app opening nothing showing could device fixed,app opening nothing showing could device fixed,NEGATIVE,0.999,True,
tried restart router hundred times didnt work cant fix delete option,tried restart router hundred times didnt work cant fix delete option,NEGATIVE,0.999,True,tried restart router hundred times didnt work cant fix delete option
please dont take worldlink internet services worst customer support services using past 7 years going dont think taking service please dont waste money time,please dont take worldlink internet services worst customer support services using past 7 years going dont think taking service please dont waste money time,NEGATIVE,0.997,True,please dont take worldlink internet services worst customer support services using past 7 years going dont think taking service please dont waste money time
please update fup section doesnt show daily usage,please update fup section doesnt show daily usage,NEGATIVE,0.999,True,please update fup section doesnt show daily usage
full glitches never show proper internet speed test yeah improvent network,full glitches never show proper internet speed test yeah improvent network,NEGATIVE,1.0,True,
